trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2565,False,"{'a': 0.1, 'e': 0.07682053009229403}",20,11,6.21111781478809,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2566,False,"{'a': 0.1, 'e': 0.07674370956220174}",20,13,11.467275853649646,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.1, 'e': 0.07666696585263953}",25,20,12.088537131497942,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.1, 'e': 0.0765902988867869}",20,9,0.20104739496842772,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2569,False,"{'a': 0.1, 'e': 0.0765137085879001}",30,17,22.39797538366769,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.1, 'e': 0.0764371948793122}",20,12,14.01197055226826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.1, 'e': 0.07636075768443289}",20,8,22.251080688549706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.1, 'e': 0.07628439692674846}",20,16,8.394686301448623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.1, 'e': 0.07620811252982171}",20,10,15.657523882515427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.1, 'e': 0.0761319044172919}",20,5,24.954392194700585,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.1, 'e': 0.0760557725128746}",25,16,8.399817914437783,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.1, 'e': 0.07597971674036172}",30,8,39.41280365696542,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.1, 'e': 0.07590373702362137}",25,10,29.503873427907205,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.1, 'e': 0.07582783328659774}",25,16,14.316028893916776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.1, 'e': 0.07575200545331114}",20,13,15.639210435984102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.1, 'e': 0.07567625344785783}",35,18,21.11846546944154,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2581,False,"{'a': 0.1, 'e': 0.07560057719440998}",20,16,6.516962522593588,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.1, 'e': 0.07552497661721556}",20,11,14.490135111517466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.1, 'e': 0.07544945164059835}",20,9,20.272616585885217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.1, 'e': 0.07537400218895775}",30,20,21.888504666104883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.1, 'e': 0.07529862818676879}",25,15,18.632975437182566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.1, 'e': 0.07522332955858202}",20,12,18.703871559725698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.1, 'e': 0.07514810622902345}",30,20,16.449442692853548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.1, 'e': 0.07507295812279442}",20,8,21.512867399065136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.1, 'e': 0.07499788516467162}",25,13,24.1403599208186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.1, 'e': 0.07492288727950695}",25,18,15.9275658921904,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.1, 'e': 0.07484796439222745}",20,3,10.594813351446195,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2592,False,"{'a': 0.1, 'e': 0.07477311642783521}",25,2,32.999131003671984,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.1, 'e': 0.07469834331140739}",25,14,18.50375916730328,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.1, 'e': 0.07462364496809597}",35,21,25.187761877162743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.1, 'e': 0.07454902132312788}",25,12,23.02534469975016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.1, 'e': 0.07447447230180475}",30,23,10.967085066788616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.1, 'e': 0.07439999782950295}",30,16,21.51849914734023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.1, 'e': 0.07432559783167345}",25,17,14.113644374341563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.1, 'e': 0.07425127223384177}",25,12,27.18970963338534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.1, 'e': 0.07417702096160793}",25,8,26.512943331624285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.1, 'e': 0.07410284394064631}",20,4,6.016349951656787,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
2602,False,"{'a': 0.1, 'e': 0.07402874109670567}",30,16,13.680893713885181,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.1, 'e': 0.07395471235560896}",30,10,-14.630982545619048,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
2604,False,"{'a': 0.1, 'e': 0.07388075764325336}",20,10,4.85066131392453,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2605,False,"{'a': 0.1, 'e': 0.0738068768856101}",20,11,16.71186061128843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.1, 'e': 0.07373307000872449}",20,11,15.85560490138534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.1, 'e': 0.07365933693871576}",20,3,15.539218809442225,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2608,False,"{'a': 0.1, 'e': 0.07358567760177705}",25,11,24.525281940790894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.1, 'e': 0.07351209192417528}",20,12,14.757982887914164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.1, 'e': 0.0734385798322511}",20,7,12.28003185583473,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2611,False,"{'a': 0.1, 'e': 0.07336514125241884}",25,13,23.80191725162277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.1, 'e': 0.07329177611116643}",20,16,5.860900832733695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.1, 'e': 0.07321848433505526}",20,9,14.521752595394885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.1, 'e': 0.0731452658507202}",20,13,4.766861880738836,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.1, 'e': 0.07307212058486949}",20,13,11.69086471569025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.1, 'e': 0.07299904846428462}",25,11,27.041360963952716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.1, 'e': 0.07292604941582033}",20,10,19.449659662160528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.1, 'e': 0.07285312336640451}",25,14,17.452901617929477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.1, 'e': 0.07278027024303811}",20,6,28.69940917096755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.1, 'e': 0.07270748997279507}",30,15,26.826555658561063,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.1, 'e': 0.07263478248282228}",20,11,16.420663680007657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2622,False,"{'a': 0.1, 'e': 0.07256214770033946}",20,14,11.226665890838948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.1, 'e': 0.07248958555263911}",25,9,25.50775876114379,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.1, 'e': 0.07241709596708648}",25,18,6.725642063568324,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.1, 'e': 0.0723446788711194}",25,13,20.83647066538834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.1, 'e': 0.07227233419224827}",20,9,24.467566456063736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.1, 'e': 0.07220006185805602}",35,18,30.61412168590576,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.1, 'e': 0.07212786179619797}",20,14,11.938979821981206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.1, 'e': 0.07205573393440176}",30,16,8.26078926899598,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2630,False,"{'a': 0.1, 'e': 0.07198367820046736}",30,20,19.425753203234375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.1, 'e': 0.0719116945222669}",25,8,31.813730715955337,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.1, 'e': 0.07183978282774463}",25,3,0.014428807388203069,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2633,False,"{'a': 0.1, 'e': 0.07176794304491689}",20,0,26.201966922206037,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2634,False,"{'a': 0.1, 'e': 0.07169617510187197}",25,9,27.012331745463015,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.1, 'e': 0.0716244789267701}",25,14,20.357303299932443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.1, 'e': 0.07155285444784333}",25,14,19.19243606067606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.1, 'e': 0.07148130159339548}",20,6,17.863816152622103,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2638,False,"{'a': 0.1, 'e': 0.07140982029180208}",20,10,19.76695330267048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2639,False,"{'a': 0.1, 'e': 0.07133841047151028}",20,14,13.022866450621265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.1, 'e': 0.07126707206103877}",20,11,15.832538056972549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.1, 'e': 0.07119580498897773}",20,6,13.75478470617699,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2642,False,"{'a': 0.1, 'e': 0.07112460918398876}",25,7,28.030942636479494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.1, 'e': 0.07105348457480477}",30,17,23.087191138248173,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.1, 'e': 0.07098243109022996}",30,16,28.163480894368757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.1, 'e': 0.07091144865913973}",30,12,20.26091985936964,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2646,False,"{'a': 0.1, 'e': 0.0708405372104806}",30,14,30.83870435498196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.1, 'e': 0.07076969667327011}",25,15,18.689994466603007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.1, 'e': 0.07069892697659684}",20,6,23.207677162773955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.1, 'e': 0.07062822804962025}",20,13,11.651668447857347,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.1, 'e': 0.07055759982157063}",25,16,15.862037430098747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.1, 'e': 0.07048704222174906}",20,8,-30.39454799588369,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2652,False,"{'a': 0.1, 'e': 0.0704165551795273}",30,22,15.947636024900017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.1, 'e': 0.07034613862434778}",20,10,21.309062219087885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.1, 'e': 0.07027579248572344}",25,10,30.07604845271489,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.1, 'e': 0.07020551669323771}",30,20,12.575598407663023,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.1, 'e': 0.07013531117654447}",20,6,1.4931373505941423,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2657,False,"{'a': 0.1, 'e': 0.07006517586536792}",20,3,28.57953662952213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.1, 'e': 0.06999511068950255}",20,13,13.077090677883843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.1, 'e': 0.06992511557881305}",25,10,26.21155861862829,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.1, 'e': 0.06985519046323424}",25,14,-2.470776633078731,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2661,False,"{'a': 0.1, 'e': 0.069785335272771}",30,21,18.993643884134528,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.1, 'e': 0.06971554993749823}",20,4,22.864764288799826,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.1, 'e': 0.06964583438756074}",25,11,27.65769079653748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.1, 'e': 0.06957618855317318}",20,11,-6.386909032520234,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2665,False,"{'a': 0.1, 'e': 0.06950661236462001}",20,14,9.161653440445727,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.1, 'e': 0.06943710575225538}",20,16,7.409892498884549,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.1, 'e': 0.06936766864650314}",35,20,31.449722829208262,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.1, 'e': 0.06929830097785662}",35,22,17.933160018505443,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.1, 'e': 0.06922900267687877}",25,9,23.40324015088315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.1, 'e': 0.0691597736742019}",20,5,21.645728479281363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.1, 'e': 0.06909061390052769}",20,12,12.881224275921076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.1, 'e': 0.06902152328662717}",30,8,36.16464487787358,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.1, 'e': 0.06895250176334053}",20,14,12.416169873028055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.1, 'e': 0.06888354926157719}",30,20,19.143146795831182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.1, 'e': 0.06881466571231562}",30,22,15.23923825369133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.1, 'e': 0.0687458510466033}",25,16,17.85698455731436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.1, 'e': 0.0686771051955567}",20,9,16.341593387256637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.1, 'e': 0.06860842809036113}",20,11,17.535111265751375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.1, 'e': 0.06853981966227078}",25,18,10.089526852193252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.1, 'e': 0.0684712798426085}",20,14,12.751868759001622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.1, 'e': 0.0684028085627659}",20,0,19.981604854788845,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2682,False,"{'a': 0.1, 'e': 0.06833440575420313}",35,19,29.13257577834024,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.1, 'e': 0.06826607134844893}",25,3,42.61129405113063,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.1, 'e': 0.06819780527710048}",30,13,30.77228295857035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.1, 'e': 0.06812960747182338}",25,7,32.49089540603296,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.1, 'e': 0.06806147786435156}",25,11,32.57747498282277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.1, 'e': 0.0679934163864872}",20,5,28.687741405512945,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.1, 'e': 0.06792542297010072}",25,8,32.55050345848593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.1, 'e': 0.06785749754713062}",20,14,3.788914734849811,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.1, 'e': 0.06778964004958349}",25,8,28.85258129482492,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.1, 'e': 0.0677218504095339}",25,12,21.678633874509032,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.1, 'e': 0.06765412855912437}",25,15,18.777257985311675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.1, 'e': 0.06758647443056524}",20,15,9.972415729513587,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.1, 'e': 0.06751888795613468}",30,16,21.98150682916313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.1, 'e': 0.06745136906817854}",20,8,19.651614281651,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.1, 'e': 0.06738391769911037}",20,0,33.69992784964054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.1, 'e': 0.06731653378141125}",25,0,37.44312725526714,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2698,False,"{'a': 0.1, 'e': 0.06724921724762985}",20,8,21.15929934765082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.1, 'e': 0.06718196803038222}",30,10,37.26354997938082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.1, 'e': 0.06711478606235183}",35,14,27.423419757300177,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2701,False,"{'a': 0.1, 'e': 0.06704767127628948}",20,12,13.036195893186882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.1, 'e': 0.0669806236050132}",25,6,36.87136035154471,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.1, 'e': 0.06691364298140817}",30,10,38.121414269164134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.1, 'e': 0.06684672933842677}",20,13,1.7786025852944194,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2705,False,"{'a': 0.1, 'e': 0.06677988260908835}",25,6,12.978607345576334,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2706,False,"{'a': 0.1, 'e': 0.06671310272647925}",20,12,14.715361737810603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.1, 'e': 0.06664638962375277}",25,13,26.48971848008515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.1, 'e': 0.06657974323412902}",20,13,14.003676106477975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.1, 'e': 0.0665131634908949}",20,13,12.66599763799064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.1, 'e': 0.066446650327404}",30,3,22.422065716364475,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
2711,False,"{'a': 0.1, 'e': 0.06638020367707659}",20,14,11.157416697698537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.1, 'e': 0.06631382347339952}",25,7,31.796219302691725,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.1, 'e': 0.06624750964992612}",20,12,15.342685897560981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.1, 'e': 0.0661812621402762}",30,12,-7.731140029964714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2715,False,"{'a': 0.1, 'e': 0.06611508087813592}",25,8,31.107624399941717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.1, 'e': 0.06604896579725777}",20,9,22.55116900424397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.1, 'e': 0.06598291683146053}",30,0,47.713205008087016,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2718,False,"{'a': 0.1, 'e': 0.06591693391462906}",25,13,-17.126815720180115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2719,False,"{'a': 0.1, 'e': 0.06585101698071444}",20,13,14.999501278974508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.1, 'e': 0.06578516596373372}",25,11,25.813003677065968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.1, 'e': 0.06571938079776998}",25,19,12.367955044659954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.1, 'e': 0.06565366141697221}",25,15,17.501424582462263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.1, 'e': 0.06558800775555525}",25,12,26.653902009696417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.1, 'e': 0.06552241974779968}",25,20,8.295655829114335,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.1, 'e': 0.06545689732805189}",25,16,18.953991691122734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.1, 'e': 0.06539144043072384}",30,17,22.416708478928783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.1, 'e': 0.06532604899029311}",20,3,29.826332249683798,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.1, 'e': 0.06526072294130282}",20,10,16.299332804159036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.1, 'e': 0.06519546221836152}",20,7,24.02690540435809,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.1, 'e': 0.06513026675614315}",35,12,42.80807283379605,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.1, 'e': 0.06506513648938701}",25,8,18.05356023624739,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2732,False,"{'a': 0.1, 'e': 0.06500007135289762}",25,20,10.286759930187838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.1, 'e': 0.06493507128154473}",20,15,-12.491328544106715,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
2734,False,"{'a': 0.1, 'e': 0.06487013621026318}",20,0,31.095428470039423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2735,False,"{'a': 0.1, 'e': 0.06480526607405292}",30,7,39.204287458517186,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.1, 'e': 0.06474046080797886}",25,10,29.971891998594824,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.1, 'e': 0.06467572034717088}",20,8,25.585460355922518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.1, 'e': 0.06461104462682371}",20,14,11.698784766889757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.1, 'e': 0.06454643358219689}",25,15,19.800033687006035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.1, 'e': 0.06448188714861469}",20,6,25.48243038845943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.1, 'e': 0.06441740526146608}",20,0,-51.273499450112986,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
2742,False,"{'a': 0.1, 'e': 0.06435298785620461}",20,6,27.979585871160477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.1, 'e': 0.0642886348683484}",20,14,9.473243251094228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.1, 'e': 0.06422434623348006}",25,12,-20.994470190038733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2745,False,"{'a': 0.1, 'e': 0.06416012188724658}",30,22,16.326254197769888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.1, 'e': 0.06409596176535934}",35,27,14.39354707642942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.1, 'e': 0.06403186580359398}",30,5,41.37583793796396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
